,mac_hash,label,0,1,2,3,4,5,6,7,8,9,10,11,12,13
54,019902bd2692096ce046b1674861dec8,4,-0.39159397555251696,3.0428110800909356,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.23312328209848235,-0.324869473045555,3.0428110800909356,-0.39159397555251696,0.642635813305393,-0.39159397555251696,3.0428110800909356
55,019f33265911b475fbd71f6b48d87340,1,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,0.29233217514384285,-0.39159397555251696,-0.39159397555251696,-0.007928086137485834,-0.2581449705385931,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696
56,01a2675c9c6d338155a7d546379e1264,4,-0.39159397555251696,3.0428110800909356,-0.34989116148566574,0.6843386273722443,-0.324869473045555,-0.39159397555251696,-0.39159397555251696,-0.14971765396477993,3.0428110800909356,-0.15805821677815018,-0.37491284992577645,-0.39159397555251696,0.400759491717656,1.0012800142803133
57,01a5238f31c8593200b9d25a7e72a893,0,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696
58,01c0ac4984f5da7294f2e6ded0a7b310,2,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,3.0428110800909356,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.37491284992577645,-0.39159397555251696,-0.39159397555251696,-0.29150722179207406,-0.39159397555251696,-0.3332100358589253,-0.39159397555251696
59,01c84a6a629eb289d349443df353cc8d,1,-0.39159397555251696,0.19224542138339995,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696
60,01ca207fe05b304ac9fa3c4181024fed,2,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696
61,01ccd883b847ea5854417c1ee1fc0640,4,-0.39159397555251696,0.8594904464530193,-0.09967427708455849,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,3.0428110800909356,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.05797146301770728,-0.39159397555251696,-0.07465258864444776
62,01d4dfae81dd6842298eab8d7ae5f4e2,4,-0.39159397555251696,-0.19142046803163115,0.8594904464530193,0.00875303948925465,3.0428110800909356,3.0428110800909356,-0.39159397555251696,0.6342952504920227,0.817787632386168,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,3.0428110800909356
63,01d6c561d0377857f228840c30869579,1,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696
64,01fba0fd0ada3b2986e4730b77d6f350,4,-0.39159397555251696,0.8094470695727979,-0.39159397555251696,-0.39159397555251696,3.0428110800909356,-0.39159397555251696,-0.39159397555251696,0.8094470695727979,0.45080286859787744,-0.39159397555251696,3.0428110800909356,0.8761715720797598,-0.39159397555251696,-0.39159397555251696
65,0208ffc64334c7a89ff7185f755bc76e,4,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,3.0428110800909356,-0.39159397555251696,-0.39159397555251696,3.0428110800909356,3.0428110800909356,3.0428110800909356,-0.39159397555251696,3.0428110800909356,-0.39159397555251696,3.0428110800909356,-0.39159397555251696
66,020e4fe74626b36a439fb8c17abe8e2a,0,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696
67,0217cc1b7a65f89cba1db3bb4e3d102b,3,0.7093603158123549,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,1.6685250393499327,-0.39159397555251696,-0.39159397555251696,0.00875303948925465,-0.39159397555251696,-0.34989116148566574,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696
68,021bd753788c32f1d4b80f1032d32184,2,-0.39159397555251696,-0.3415505986722955,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696
69,021c8cdd8c55eeb84e3def780209f0c5,2,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,3.0428110800909356,-0.39159397555251696,0.3590566776508048,3.0428110800909356,-0.39159397555251696,3.0428110800909356
70,0221d6274b6a4d125580e68ebfe4c1f8,2,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,3.0428110800909356,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696
71,022c53cf6bac7977f107b39d96d31b3f,1,-0.39159397555251696,-0.39159397555251696,3.0428110800909356,-0.39159397555251696,-0.39159397555251696,-0.358231724299036,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696
72,023004211151190b438dfb5f8967c039,4,-0.39159397555251696,0.9512366374000919,-0.39159397555251696,0.12552091887643804,-0.39159397555251696,0.042115290742735616,-0.39159397555251696,0.47582455703798815,-0.39159397555251696,-0.39159397555251696,-0.26648553335196334,-0.17473934240489067,3.0428110800909356,-0.39159397555251696
73,02357a0469540daf871d6d0c14993407,4,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,1.8770391096841887,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696
74,023dac5ba5296b3e43828e94ea36c3b4,4,-0.39159397555251696,0.3840783660909155,3.0428110800909356,3.0428110800909356,-0.39159397555251696,-0.3832534127391467,-0.39159397555251696,-0.39159397555251696,0.3757378032775453,0.36739724046417505,-0.39159397555251696,3.0428110800909356,-0.39159397555251696,-0.39159397555251696
75,024a1321d9ca275c3436c8d1fe0a1dcd,2,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,3.0428110800909356,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,3.0428110800909356,1.5434165971493792,-0.39159397555251696,3.0428110800909356,-0.39159397555251696,3.0428110800909356,0.7260414414390954
76,02612c3758c4cd461db85a70c3dfc05a,1,-0.39159397555251696,3.0428110800909356,3.0428110800909356,-0.39159397555251696,-0.39159397555251696,0.2589699238903619,-0.39159397555251696,-0.39159397555251696,0.7510631298792061,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696
77,02626ebbd5f7215b0db6f96e017df321,4,-0.39159397555251696,0.17556429575665947,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,1.6184816624697114,-0.324869473045555,0.35071611483743453,-0.05797146301770728,-0.39159397555251696,0.6509763761187632,-0.39159397555251696,-0.39159397555251696
78,0270379f2141ca113661d95dd9a435bb,0,-0.39159397555251696,3.0428110800909356,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696
79,02967eaf677aca922c9c408b6d131ba7,0,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696
80,029dc0e3e3105331b4de5f78cb330586,2,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,3.0428110800909356,3.0428110800909356,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,3.0428110800909356,3.0428110800909356,-0.39159397555251696,1.785292918737116,-0.39159397555251696
81,029f6bee38ea906e08c0a8affd71f7b6,4,-0.39159397555251696,-0.3081883474188145,-0.37491284992577645,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.09967427708455849,0.2422887982636214,3.0428110800909356,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696
82,02a688da55c1653e82a7357ae1d45c53,3,-0.39159397555251696,0.00875303948925465,3.0428110800909356,-0.39159397555251696,-0.1413770911514097,3.0428110800909356,-0.1830799052182609,-0.39159397555251696,-0.14971765396477993,-0.39159397555251696,-0.39159397555251696,-0.13303652833803944,-0.358231724299036,-0.39159397555251696
83,02aef0c4bd78188311c09a676bdf890b,0,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696
84,02af4411ebd2e348c298b773d402013a,0,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696,-0.39159397555251696
