mac_hash,C0,C1,C2,C3,C4
144ba516987a6676ca8ebbc04b853993,0.9985938668251038,0.0009796267841011286,5.780910942121409e-05,0.00022402331524062902,0.00014469012967310846
63cce13d8c1d00d2555ab8c4a19573af,6.625284004257992e-05,1.3318052879185416e-05,0.0007323239697143435,1.5726556739537045e-05,0.9991724491119385
90d87baed33c79d3adec0079a0e43ac0,0.9997126460075378,5.861244790139608e-05,0.00018536249990575016,1.0965259207296185e-05,3.238122371840291e-05
1debcab6dc0d880dfed09bea9b919f62,0.0011657036375254393,0.9985723495483398,0.00012227251136209816,0.0001118987929658033,2.7723508537746966e-05
d58ff9fabe2286548b4c466f077970ad,5.5840405366325285e-06,0.9999707937240601,2.2315021851682104e-05,1.9553842989239456e-08,1.3348087577469414e-06
f6ca5493129810a6de04d0909eed1de4,0.9996402263641357,0.0001210872214869596,0.00015105823695193976,2.157642666134052e-05,6.599050539080054e-05
a48ffe4f05be1842c384dd8557ede8fd,0.9996521472930908,0.00010718381963670254,0.00015059557335916907,3.1137555197346956e-05,5.882404002477415e-05
b5ae8520c27cac8c98b80db52b875621,0.9999414682388306,2.3127737222239375e-05,1.8697590348892845e-05,1.0714721611293498e-05,5.920793228142429e-06
aee07ae18b7e57a3ab0d24092ac569c8,7.74407380959019e-05,6.037533239577897e-06,3.2811334676807746e-05,1.7048925656126812e-05,0.9998666048049927
95876c539a3b168bb65f51a26148286e,0.0003214110038243234,0.0006947127403691411,0.0031518142204731703,0.0001346817152807489,0.9956972599029541
869e77ba317b446a065f404dc8f929fd,7.071086292853579e-05,4.405205800139811e-06,0.9998971223831177,4.772928150487132e-07,2.7312498787068762e-05
a7eb5a0e80a240c54314dd2552fd0452,0.00019113729649689049,9.626145583752077e-06,4.514818670031673e-07,9.848852641880512e-06,0.9997889399528503
2ad327806e5f0c300df55d8417ed5f5d,0.9995513558387756,9.688205318525434e-05,0.0002478073292877525,1.1865025044244248e-05,9.198423504130915e-05
7698065b41c5ef1f4c2a9fe7764ad51c,0.9999321699142456,6.1615514823643025e-06,4.883775545749813e-05,4.00266208089306e-06,8.815096407488454e-06
888232a91b70ed7700263a0efa1e3879,0.9997126460075378,5.861244790139608e-05,0.00018536249990575016,1.0965259207296185e-05,3.238122371840291e-05
16a9159dabda2e51b636ebd834bb1514,0.9999048709869385,2.8826243578805588e-05,4.027919931104407e-05,5.11069492858951e-06,2.0867379134870134e-05
b583a8787488c19c37612aeb5dad3cce,0.0009454425307922065,0.30575108528137207,0.6835615634918213,0.0005272960988804698,0.009214564226567745
4540cec8e600fc658313b3dd8479fd61,0.000136246788315475,7.328198989853263e-06,1.0635392754920758e-05,2.891742269639508e-06,0.9998428821563721
79594ad8150fd9e6c1cda6ead0d9f925,0.00011286948574706912,0.000150678853970021,5.644249085889896e-06,0.9953889846801758,0.0043418374843895435
d523cdddb4637237f50224a675764361,0.0003893514221999794,0.9992423057556152,6.27445915597491e-05,6.285706604103325e-07,0.0003049919905606657
b330034cdc32cd3ac75efee9b0395465,0.01604856736958027,0.00013824895722791553,0.9834474325180054,6.780598141631344e-06,0.0003589809057302773
b06b27627df31e819f4efd129d18c3e4,0.0006815175875090063,0.05711749941110611,0.34557271003723145,0.022225553169846535,0.5744026899337769
facaaa23906cb3bb9dc4d1d8b6a2a8fa,4.027617978863418e-05,3.8191934436326846e-05,4.472112209441548e-07,0.9994800686836243,0.00044097736827097833
afea8980b49749c708cceb062f96e397,0.9999297857284546,4.278618507669307e-05,2.0670915546361357e-05,2.0295815374993253e-06,4.8228098421532195e-06
63345cff984716ab7f72f9a260ca6d59,6.284492701524869e-05,2.917123538281885e-06,0.0009907953208312392,2.852347824955359e-05,0.9989149570465088
2007f7c5f7f87b71098d1b8e91315a0e,0.0005133871454745531,6.632212171098217e-05,0.998868465423584,3.4447366488166153e-06,0.0005483992863446474
1d5d2e3378ec3539ab98d1a25b7f7f61,0.00023731347755528986,0.9996814727783203,7.476592872990295e-05,1.5389459804282524e-06,4.901032298221253e-06
e923b45fe9730b0665f1162be9599495,0.9999048709869385,2.8826243578805588e-05,4.027919931104407e-05,5.11069492858951e-06,2.0867379134870134e-05
26c87e2dcf67914613f77ad6f78fbaab,0.9999048709869385,2.8826243578805588e-05,4.027919931104407e-05,5.11069492858951e-06,2.0867379134870134e-05
8c0008ccdb9b754559fa50f916867e2b,0.9984890222549438,0.0013297426048666239,7.27356891729869e-05,1.86295965249883e-05,8.98821308510378e-05
d722e7ade26dcd5e9ee4b5ceb3d5c444,3.8962502003414556e-05,1.5523648926318856e-06,1.8743986629488063e-07,7.456184448528802e-06,0.9999517202377319
bc5e427476daa15e107e4fb0f5ce594e,4.3511830881470814e-05,0.8841066360473633,0.11486393213272095,0.00019142466771882027,0.0007944989483803511
3a3caa8baa6f04bd51f96bc6a6120158,3.1786359613761306e-05,1.938737028694959e-07,1.1523427019710653e-05,1.3945741557108704e-05,0.999942421913147
c10ca8c82dbb8e8eb2c38b188f6238b4,3.4292741474928334e-05,3.225620821467601e-05,4.34001958637964e-06,0.999014139175415,0.000914919248316437
c94bf69f907c881d7ca883d6ac15410a,0.999648928642273,1.830069777497556e-05,0.0003052697575185448,5.46708349702385e-08,2.739589035627432e-05
153111250c11f25b88a7bec58f41c2f9,2.3869648430263624e-05,2.6099964998138603e-06,0.0010341622401028872,0.001722693326883018,0.9972167015075684
09df3195792eb0ee792f20ae7c3bb93d,9.640422649681568e-05,7.952571468194947e-05,7.571300670861092e-07,0.9995100498199463,0.00031329691410064697
9ec545d862bdc0c69b3f994d27a52428,0.0001572915498400107,0.9995170831680298,0.00020788695837836713,8.555585372960195e-05,3.218040001229383e-05
271b6daf7307726719e04957af3f90c5,8.588166383560747e-05,0.00010546563134994358,0.9911521077156067,5.079108814243227e-05,0.0086057735607028
d5fb001b864bfd3c677cd83ad5cdef16,6.660639883193653e-06,0.9954814910888672,3.172142169205472e-05,0.0003834282688330859,0.004096656572073698
752e6309f9cbd3e931107e7c685b3229,0.9993137121200562,6.443469465011731e-05,0.0005267434171400964,3.329973333165981e-05,6.179644697112963e-05
e8566177cbf5522e513cd0b5d72f17f9,0.9998830556869507,3.986791125498712e-05,4.478154733078554e-05,8.631123819213826e-06,2.3603417503181845e-05
0ad75a7d5667e94d17faf8089a88d098,0.00022162006644066423,0.0008782471995800734,6.609916454181075e-05,0.00015503032773267478,0.998678982257843
0816e6aee05935a24ed140c1e8d87119,0.9999048709869385,2.8826243578805588e-05,4.027919931104407e-05,5.11069492858951e-06,2.0867379134870134e-05
531a5a031323736fc7a03abcd299e872,0.0002985889441333711,2.3663508272875333e-06,0.0001953475148184225,1.748452996253036e-05,0.9994860887527466
cde77c66dfe76ab4279f605a8c1e7b40,3.701206878758967e-05,1.3421736184682231e-06,9.598982160241576e-07,1.7644861145527102e-06,0.9999589920043945
2cefa89938707ecbab4bf405d9f1c676,0.00015713799803052098,0.9997106194496155,0.00011575298412935808,1.7841900898929453e-06,1.4686645045003388e-05
43b0f40708abfdb04cd4449bfe15a97e,0.00025577429914847016,7.2294264100492e-05,0.9995798468589783,4.589510353980586e-06,8.755535236559808e-05
f5b1257249b85bc46c4b7cc53a9eedea,0.999984622001648,4.9885579755937215e-06,4.515485215961235e-06,2.444348183416878e-06,3.4514255276008043e-06
5ce2440639e75d9c91ef99740060b953,0.9996402263641357,0.0001210872214869596,0.00015105823695193976,2.157642666134052e-05,6.599050539080054e-05
67b4644261bb5232195120cd04d983a0,0.9967781901359558,0.003124777227640152,8.48256895551458e-05,1.7690070990283857e-06,1.0470265806361567e-05
079798cf9b0a9df60b8066588a127b85,2.1504081360035343e-06,0.00013570633018389344,0.9998260140419006,1.045642193275853e-06,3.509658927214332e-05
138e0d7c06228ba72dcd0f5f4f2bf62f,0.005887772422283888,0.000513508275616914,0.05519227683544159,9.904585022013634e-05,0.9383074045181274
816db0858660ee63f6b6aa5d9b131acc,0.0009506225469522178,0.999001681804657,4.45235418737866e-05,1.3809254539864924e-07,3.014747562701814e-06
bac52b1e260dcebed843376143c7253f,0.0008293658611364663,5.275479270494543e-05,2.6846387299883645e-06,3.3546896816005756e-07,0.9991148114204407
82b398ba27846084f9732aabd9e7caf5,0.014024626463651657,0.015502660535275936,0.9703575372695923,3.050169652851764e-05,8.470002649119124e-05
20e0ce37f2bc3295145c680c677f8b4a,6.11258001299575e-05,0.0006945263594388962,1.9081942355114734e-06,0.9948388934135437,0.0044035459868609905
22fd4b35e9fa969616bddae897bfc6f7,0.0003665036056190729,0.00026963939308188856,6.627626862609759e-05,0.000545435817912221,0.9987521171569824
2eaca99c3947f02b80b6c2fb8c6b1cef,0.0006403907900676131,0.9969755411148071,8.716373122297227e-05,2.52851805271348e-05,0.002271637786179781
3af02c348247bd62f8f26a2e97f5a199,2.8450793251977302e-05,0.999945878982544,2.341251638426911e-05,1.968079914149712e-06,2.6862886670642183e-07
5ebecd46192f262fd96a96858744d9cf,0.0007961992523632944,0.07055475562810898,0.5897300243377686,0.009451065212488174,0.3294679820537567
05dbdeb4bfbeaa0cfba9d4e262cc6b67,0.0011932563502341509,0.8450524210929871,0.00039073964580893517,0.00135672593023628,0.1520068347454071
f2ccdd2c79963d19110900b8eb640bd0,0.9963120818138123,0.00017953979840967804,0.00334249553270638,1.0635650227186488e-07,0.0001656955137150362
233227dae76deadf93fe74cdc5cfc9cc,0.0006952249095775187,0.9379238486289978,0.06072041019797325,0.00043880168232135475,0.0002216457505710423
ba1988cabc43e527d7b336a1a1a5de63,0.000335167336743325,4.120647190575255e-06,0.047453634440898895,0.00011515994265209883,0.9520919322967529
85ad5f1b28be41fb517447ffd1797ae4,0.0004814785497728735,0.476007878780365,0.00021180784096941352,0.46989738941192627,0.05340138450264931
413f3a9469c82e73e20cd893f44d830a,9.55400028033182e-05,0.00011176950647495687,0.10002047568559647,0.02984064817428589,0.8699316382408142
4908d00418bd52f14f3ed4e5cf5e8398,0.00028187225689180195,0.9963353872299194,0.003378393594175577,2.2035226265870733e-06,2.1332969026843784e-06
d8179bcbb5dce3800ed370c68999a9c4,0.9968348145484924,0.0028485532384365797,9.736975334817544e-05,4.334529148763977e-05,0.0001759350998327136
fddd0bb1f514b14b026d40f0a3111f96,0.9999315738677979,9.326436156698037e-06,4.2619125451892614e-05,8.952387361205183e-06,7.544844720541732e-06
907707ceda13525a8b095f2f36a9b521,0.00020982003479730338,4.394423740450293e-05,0.00017950813344214112,7.439191449520877e-06,0.9995593428611755
184b3ba7d68eff49a5a9d737e2338728,0.9995032548904419,0.0001154566925833933,0.00021726205886807293,3.3663123758742586e-05,0.00013040032354183495
e75913c2c32bf3f6d3cecf2354ef820d,0.0008895255159586668,0.7354981303215027,0.002520893234759569,0.0038853695150464773,0.2572060823440552
e51f4f840c0ef535b82f8a9ce0f71474,4.777286449098028e-05,0.9999228715896606,2.5654999262769707e-05,2.0215749430008145e-07,3.465734607743798e-06
62c6ddd547ec033ad6127b44570e98fb,7.231126073747873e-05,6.542305186485464e-07,0.0004065709363203496,4.1948005673475564e-05,0.9994785189628601
d61b7f92bc01d4a21f88d2861de552c0,0.9999290704727173,1.1195143997611012e-05,4.1851610149024054e-05,9.977804438676685e-06,7.860064215492457e-06
9909cba2ea16d323b49fa6251495d9b9,0.0002705198712646961,5.281850462779403e-05,3.215309789084131e-06,3.9941079421623726e-07,0.9996730089187622
7b1a02cf2bedbd0479493fabf06f50b0,3.411820898691076e-06,1.1506557484608493e-06,0.9999780654907227,4.393078540942952e-07,1.699590211501345e-05
5ef2ddc2532f60a7de3d0a899c9aa3c7,0.007328985258936882,0.9317630529403687,0.004822457674890757,0.017072826623916626,0.039012618362903595
07b8759665d6b490a3a09bddb4dbd6c5,0.9997900128364563,2.0194624084979296e-05,0.0001300159638049081,1.4769336303288583e-05,4.5058732212055475e-05
4a80c9cc44701a7ba23f79bdcdd0677f,3.26270965160802e-05,2.427392973913811e-05,0.9959100484848022,2.991792825923767e-05,0.004003196023404598
af9d4c9c3d1b88661121b1276134c82a,6.633387783949729e-06,0.9977787137031555,0.0003271424793638289,0.001751577714458108,0.00013598197256214917
228e7dfe4fd05eb69e0362b47f03b515,6.200348434504122e-05,1.5059457609822857e-06,2.19685971387662e-05,3.950617156078806e-06,0.9999105930328369
2d5f7a1158c5643b88a5ce6cb42db361,3.111278601863887e-06,0.9992577433586121,0.00013579784717876464,0.00023758126189932227,0.00036579518928192556
cf27d158b06af5abad807f09b4fad49e,0.9996743202209473,3.5634657251648605e-05,0.0002602602180559188,1.2198993317724671e-05,1.7643227693042718e-05
647af722baa400eff15e157c624e8191,3.0034389055799693e-05,0.003134914208203554,5.231842351349769e-06,0.9934700727462769,0.00335976155474782
e67a3b826a6dbcda4d881db97f47da54,0.00018976353749167174,0.7460340261459351,0.005235401447862387,0.0016519828932359815,0.2468888759613037
c1c6aa99ef05262135d459a36643141e,0.9998230338096619,2.0173156372038648e-05,9.968324593501166e-05,1.4581053619622253e-05,4.256486863596365e-05
a5db9da0840ffa6adf02938289fc99fc,0.9992458820343018,0.0002757085603661835,0.0003053545078728348,4.1548591980244964e-05,0.00013159224181436002
49b610a11b4d99fd419563c66499339d,0.9995513558387756,9.688205318525434e-05,0.0002478073292877525,1.1865025044244248e-05,9.198423504130915e-05
4f41757b2ef76acb939b220e51345559,0.9998306035995483,6.172879511723295e-05,5.640859671984799e-05,1.5064233593875542e-05,3.621588257374242e-05
764dbc852b3c75083109f3616b171a56,0.9984890222549438,0.0013297426048666239,7.27356891729869e-05,1.86295965249883e-05,8.98821308510378e-05
47980d7a11579145b9e5d7ed4065b636,0.9992817044258118,0.0003122646303381771,0.00022233507479541004,5.004789272788912e-05,0.00013372220564633608
0f70c614fcdaf9d60c7f1d5538e48efa,1.4986287169449497e-05,3.7872264329052996e-06,0.9999233484268188,1.2171843764008372e-06,5.660325041390024e-05
211adbe7f7cedbe0e10434adce05302d,0.0003311769396532327,0.9844337701797485,0.015114152804017067,0.00010037847823696211,2.0588851839420386e-05
74109033f148f09b51c529d84f80a3c6,1.770700328052044e-05,0.00022590404842048883,4.431681475125515e-07,0.9996737241744995,8.214806439355016e-05
3e64fd369e1aedea18908b2d451c4973,0.0004950833390466869,0.9984068274497986,0.0008768781553953886,0.00021105131600052118,1.0167123946303036e-05
6a29f6df0df22cbe4095158444aa952f,0.9996402263641357,0.0001210872214869596,0.00015105823695193976,2.157642666134052e-05,6.599050539080054e-05
1fff4ef92f846b9440024724d5d81439,5.414381121227052e-06,8.567227496314445e-07,0.9999260902404785,9.755199243954848e-07,6.675664917565882e-05
f5539df60fbf57e2191852c0027be53a,3.24883330904413e-05,0.0004499996721278876,1.0204505997535307e-05,0.9987013339996338,0.0008058964740484953
f1a1e64fdf0ba12ef0f001b740c7e5d9,0.0035231998190283775,0.0044744787737727165,0.0029428733978420496,0.32254716753959656,0.6665123701095581
218d82d25f1d7c1c279426599d536f4a,0.00021722719247918576,0.0001232608628924936,4.153394456807291e-06,3.7063735362607986e-05,0.9996182918548584
6fa7498e91eaeb1e29d5955b8bb4e8d2,4.351005372882355e-06,2.402562131464947e-06,6.157308234833181e-06,0.9996563196182251,0.00033076657564379275
54255ed21c17d603c4a57302b7853c4f,0.0003084074123762548,0.00017138922703452408,6.582077912753448e-05,0.9928467869758606,0.006607596762478352
